player_id,transfer_date,transfer_season,from_club_id,to_club_id,from_club_name,to_club_name,transfer_fee,market_value_in_eur,player_name
475411,2018-07-01,18/19,12745,8515,St-Étienne U19,Saint-Étienne B,,,Wesley Fofana
478573,2018-07-01,18/19,2824,8817,Ajax U19,Ajax U21,,,Ryan Gravenberch
480762,2018-07-01,18/19,14836,2402,Newell's II,Defensa,725000.0,2000000.0,Lisandro Martínez
483348,2018-07-01,18/19,6942,9256,Fulham U18,Boro U23,0.0,,Djed Spence
484389,2018-07-01,18/19,6943,9253,Newcastle U18,Newcastle U23,,,Kell Watts
484547,2018-07-01,18/19,6930,9265,Man City U18,Man City U23,,,Jeremie Frimpong
484988,2018-07-01,18/19,92744,12774,Stade Reims U17,Stade Reims U19,,,Logan Costa
485585,2018-07-01,18/19,32801,6918,PSV Yth.,Chelsea U18,110000.0,,Ian Maatsen
485706,2018-07-01,18/19,21082,8925,Hoffenheim U17,Hoffenheim U19,,,Amadou Onana
485963,2018-07-01,18/19,15439,738,Le Havre B,Le Havre AC,,200000.0,Pape Gueye
486049,2018-07-01,18/19,49390,30857,Anderlecht U17,Anderlecht U21,,,Jérémy Doku
488362,2018-07-01,18/19,6918,9250,Chelsea U18,Chelsea U23,,,Conor Gallagher
494237,2018-07-01,18/19,7874,9668,Rennes U19,Monaco B,0.0,,Wilson Isidor
495666,2018-07-01,18/19,8515,618,Saint-Étienne B,Saint-Étienne,,,William Saliba
498237,2018-07-01,18/19,12964,10789,Braga U19,Braga B,,,David Carmo
500689,2018-07-01,18/19,107728,8158,OGC Nice U17,OGC Nice B,,,Evann Guessand
502722,2018-07-01,18/19,42826,11263,AKA Salzb. U16,AKA Salzb. U18,,,Luka Sucic
502821,2018-07-01,18/19,49576,11997,Roma U17,Roma U19,,,Riccardo Calafiori
503686,2018-07-01,18/19,5679,9249,Arsenal U18,Arsenal U23,,,Dan Ballard
503733,2018-07-01,18/19,6920,9261,Everton U18,Everton U23,,,Anthony Gordon
503769,2018-07-01,18/19,50683,5679,Arsenal Youth,Arsenal U18,,,Arthur Okonkwo
503883,2018-07-01,18/19,49391,43560,FC Brügge U17,FC Brügge U21,,,Senne Lammens
503977,2018-07-01,18/19,50678,6930,Man City Youth,Man City U18,,,Taylor Harwood-Bellis
503987,2018-07-01,18/19,51433,39212,Tottenham Yth.,PSV U17,0.0,,Noni Madueke
503990,2018-07-01,18/19,6924,9256,Boro U18,Boro U23,,,Nathan Wood
504581,2018-07-01,18/19,12801,543,Wolves U18,Wolves,,,Ryan Giles
505673,2018-07-01,18/19,21609,31506,Atl.Madleño U18,Atl. Madrid U19,,,Víctor Mollejo
505674,2018-07-01,18/19,21609,31506,Atl.Madleño U18,Atl. Madrid U19,,,Sergio Camello
506248,2018-07-01,18/19,11603,897,Depor Fabril,Dep. La Coruña,,300000.0,Edu Expósito
513031,2018-07-01,18/19,8494,237,RCD Mallorca B ,RCD Mallorca,,,Antonio Sánchez
514285,2018-07-01,18/19,51654,2862,Feyenoord U17,Feyenoord U19,,,Quilindschy Hartman
517894,2018-07-01,18/19,321,23826,FC Sion,Leipzig,15000000.0,1500000.0,Matheus Cunha
520840,2018-07-01,18/19,12834,12853,Córdoba CF B,FC Villarreal C,0.0,50000.0,José Copete
521964,2018-07-01,18/19,21061,1463,Schalke 04 U17,Schalke 04 U19,,,Malick Thiaw
522784,2018-07-01,18/19,1037,37535,U. de Chile,CA Torque,150000.0,200000.0,Taty Castellanos
524285,2018-07-01,18/19,11844,21066,Hertha BSC Yth.,Hertha BSC U17,,,Luca Netz
525438,2018-07-01,18/19,7769,62129,CFR Cluj,Energeticianul,0.0,50000.0,Horațiu Moldovan
527350,2018-07-01,18/19,11669,2687,Cádiz CF B,Cádiz CF,,,Manu Vallejo
527966,2018-07-01,18/19,12853,11972,FC Villarreal C,Villarreal CF B,,,Andrei Rațiu
527972,2018-07-01,18/19,12853,4054,FC Villarreal C,Orihuela CF,0.0,,Mourad El Ghezouani
528888,2018-07-01,18/19,6942,9262,Fulham U18,Fulham U21,,,Tyrese Francois
533662,2018-07-01,18/19,53183,6933,A. Villa Yth.,Aston Villa U18,,,Cameron Archer
534379,2018-07-01,18/19,12319,8519,Sevilla FC C,Sevilla Atl.,,,Pejiño
536794,2018-07-01,18/19,33383,11177,Fleetwood U18,Fleetwood,,,Billy Crellin
536835,2018-07-01,18/19,49568,11998,Atalanta U17,Atalanta U19,,,Amad Diallo
537382,2018-07-01,18/19,28867,8519,Sevilla FC U19,Sevilla Atl.,,,Bryan Gil
537763,2018-07-01,18/19,39822,28870,Real Madrid U18,Real Madrid U19,,,Jordi Martín
538996,2018-07-01,18/19,54295,6326,Paris SG U17,Paris SG U19,,,Tanguy Nianzou
540536,2018-07-01,18/19,28871,8384,Zaragoza Juv. A,Dep. Aragón,,,Carlos Vicente
540664,2018-07-01,18/19,62344,10873,Bordeaux U17,Bordeaux U19,,,Dilane Bakwa
541231,2018-07-01,18/19,15587,1269,PEC Zwolle U19,PEC Zwolle,,500000.0,Sepp van den Berg
541555,2018-07-01,18/19,53243,6949,Blackburn Acad.,Blackburn U18,,,Enzo Boyomo
541621,2018-07-01,18/19,28868,12853,Villarreal U19,FC Villarreal C,,,Marc Vidal
542586,2018-07-01,18/19,16662,1158,Lorient B,FC Lorient,,,Illan Meslier
543387,2018-07-01,18/19,8152,826,RC Lens B,Lens,,,Cheick Doucouré
547039,2018-07-01,18/19,55579,14460,Cardiff City Yo,Cardiff U18,,,Isaak Davies
548111,2018-07-01,18/19,70473,28868,Roda U19,Villarreal U19,,,Álex Baena
548188,2018-07-01,18/19,14740,70320,Villarreal Yth.,Atlético Yth.,0.0,,Germán Valera
548470,2018-07-01,18/19,50672,5242,Man Utd Youth,Man Utd U18,,,Teden Mengi
548729,2018-07-01,18/19,14253,1292,Meyrin FC Yth.,Etoile Carouge,0.0,,Zeki Amdouni
549027,2018-07-01,18/19,53954,45618,Benfica U15,Benfica U17,,,Martim Neto
551182,2018-07-01,18/19,15509,8733,Celta U19,Celta Vigo B,,,Fran Vieites
555074,2018-07-01,18/19,63617,51484,Gdynia Youth,Lubin Youth,0.0,,Oliwier Zych
555500,2018-07-01,18/19,28861,8516,Osasuna U19,Osasuna B,,,Jorge Herrando
556385,2018-07-01,18/19,14920,49755,Hellas Verona Y,Hellas U17,,,Destiny Udogie
557147,2018-07-01,18/19,16157,12331,Sporting U19,Sporting B,,,José Gragera
557459,2018-07-01,18/19,46137,15586,Volendam U17,Volendam U19,,,Micky van de Ven
559130,2018-07-01,18/19,52975,9955,West Ham Yth.,West Ham U18,,,Harrison Ashby
559263,2018-07-01,18/19,32580,6942,Fulham Youth,Fulham U18,,,Fábio Carvalho
559330,2018-07-01,18/19,32798,51654,Feyenoord Youth,Feyenoord U17,,,Salah Oulad
559794,2018-07-01,18/19,10161,399,Leeds U18,Leeds,,,Jack Clarke
561452,2018-07-01,18/19,52975,9955,West Ham Yth.,West Ham U18,,,Dan Chesters
561613,2018-07-01,18/19,58956,9478,Espanyol U18,Espanyol U19,,,Joan García
561702,2018-07-01,18/19,14967,9900,Real Sociedad Y,R. Sociedad U19,,,Gaizka Ayesa
562742,2018-07-01,18/19,63918,18669,Penya Dep. U19,Penya Deportiva,,,Leo Román
565822,2018-07-01,18/19,32580,6942,Fulham Youth,Fulham U18,,,Harvey Elliott
566931,2018-07-01,18/19,70295,14321,Barça Youth,Barça U16,,,Xavi Simons
567504,2018-07-01,18/19,48365,15173,Sporting U17,Belenenses U19,,,Guilherme Fernandes
567576,2018-07-01,18/19,55899,6943,Newcastle Yth.,Newcastle U18,,,Elliot Anderson
568006,2018-07-01,18/19,51433,6928,Tottenham Yth.,Spurs U18,,,Dennis Cirkin
568157,2018-07-01,18/19,63969,70473,CD Roda Youth,Roda U19,,,Yéremy Pino
568158,2018-07-01,18/19,8881,44202,Alavés Youth,Alavés U19,,,Javi López
568177,2018-07-01,18/19,50678,6930,Man City Youth,Man City U18,,,Cole Palmer
568835,2018-07-01,18/19,17676,11596,AD Alcorcón B,AD Alcorcón,,,Pablo Martínez
569384,2018-07-01,18/19,10826,750,FC Sochaux U19,FC Sochaux,,,Lucien Agoumé
569663,2018-07-01,18/19,9712,19982,Lyngby BK Youth,Bröndby IF U17,0.0,,Mathias Kvistgaarden
569866,2018-07-01,18/19,9900,9899,R. Sociedad U19,Real Sociedad B,,,Roberto López
569876,2018-07-01,18/19,70377,14742,San Franc. U19,Mallorca U19,,,Xavi Sintes
571020,2018-07-01,18/19,28860,6688,Bilbao U19,Bilbao Athletic,,,Oihan Sancet
571743,2018-07-01,18/19,50677,6918,Chelsea Youth,Chelsea U18,,,Armando Broja
572265,2018-07-01,18/19,14925,12130,Vicenza U19,Torino U19,0.0,,Lorenzo Lucca
576028,2018-07-01,18/19,15113,1029,Vélez U20,Vélez Sarsfield,,,Thiago Almada
576314,2018-07-01,18/19,33429,7462,GOES,NAC Breda U19,0.0,,Jan Paul van Hecke
578391,2018-07-01,18/19,12769,1420,Angers SCO U19,Angers SCO,,,Rayan Aït-Nouri
580560,2018-07-01,18/19,14967,9900,Real Sociedad Y,R. Sociedad U19,,,Jon Pacheco
581330,2018-07-01,18/19,62413,10002,Derby Youth,Derby U18,,,Eiran Cashin
581781,2018-07-01,18/19,16664,2969,Dijon FCO B,Dijon,,500000.0,Enzo Loiodice
583189,2018-07-01,18/19,50672,5242,Man Utd Youth,Man Utd U18,,,Anthony Elanga
583255,2018-07-01,18/19,14650,698,Bristol U18,Bristol City,,,Antoine Semenyo
584769,2018-07-01,18/19,24214,1132,FC Burnley U23,Burnley,,,Dwight McNeil
585700,2018-07-01,18/19,12318,5649,Málaga U19,Atl. Malagueño,,,Juan Cruz
590690,2018-07-01,18/19,32624,11603,Torre Levante,Depor Fabril,0.0,,Víctor García
591916,2018-07-01,18/19,28860,6665,Bilbao U19,CD Basconia,,,Aitor Paredes
591949,2018-07-01,18/19,31025,67276,Celtic U17,Hearts FC U18,0.0,,Aaron Hickey
591957,2018-07-01,18/19,40421,11263,Rayo Youth,AKA Salzb. U18,,,Victor Parada
593412,2018-07-01,18/19,123357,20277,Girona FC U18,Girona U19,,,Ilyas Chaira
595809,2018-07-01,18/19,7044,34591,URD Tires,CO Montijo,0.0,,Beto
598577,2018-07-01,18/19,11880,21048,1.FC Köln Yth.,1.FC Köln U17,,,Florian Wirtz
598765,2018-07-01,18/19,16560,866,Nacional U19,Nacional,,,Brian Ocampo
599231,2018-07-01,18/19,9478,10773,Espanyol U19,RCD Espanyol B,,,Ferran Jutglà
601883,2018-07-01,18/19,34589,1465,Ericeirense,Estoril,,,Matheus Nunes
603940,2018-07-01,18/19,39822,28870,Real Madrid U18,Real Madrid U19,,,Marvin Park
605184,2018-07-01,18/19,9371,415,Toulouse B,Toulouse,,,Jean-Clair Todibo
605528,2018-07-01,18/19,14321,2470,Barça U16,Barça U19,,,Pol Tristán
606718,2018-07-01,18/19,15605,68403,Estoril U19,Estoril U23,,,Toti
607223,2018-07-01,18/19,69570,7813,Ol. Lyon Yth.,Olymp. Lyon U19,,,Rayan Cherki
607224,2018-07-01,18/19,83012,107690,ACBB Youth,AS Monaco U17,1100000.0,,Hannibal
607226,2018-07-01,18/19,99634,107721,Rennes Jugend,Rennes U17,,,Loum Tchaouna
608175,2018-07-01,18/19,6932,9260,Charlton U18,Charlton U21,,,Alfie Doughty
608382,2018-07-01,18/19,39822,28870,Real Madrid U18,Real Madrid U19,,,Adrián Rodríguez
608832,2018-07-01,18/19,36867,38224,Babelsberg U17,Ingolstadt U17,0.0,,Merlin Röhl
609556,2018-07-01,18/19,52880,12806,FCK Youth,Sheff Utd U18,,,William Osula
610083,2018-07-01,18/19,28860,6688,Bilbao U19,Bilbao Athletic,,,Unai Vencedor
610238,2018-07-01,18/19,21164,18687,Baleares U19,Atl. Baleares,,,Pedro Ortiz
610581,2018-07-01,18/19,12807,14626,Tranmere U18,Swansea U18,,,Ali Al-Hamadi
610622,2018-07-01,18/19,21269,50186,Eibar U19,SD Eibar B,,,Urko Izeta
616369,2018-07-01,18/19,14967,9900,Real Sociedad Y,R. Sociedad U19,,,Ander Barrenetxea
617059,2018-07-01,18/19,14321,39813,Barça U16,Barça U18,,,Pablo Campos
617060,2018-07-01,18/19,69043,39813,Jabac U19,Barça U18,,,Mika Mármol
617074,2018-07-01,18/19,14321,2470,Barça U16,Barça U19,,,Ilaix Moriba
618809,2018-07-01,18/19,14734,31506,Atl. Madrid U17,Atl. Madrid U19,,,Manu Sánchez
620164,2018-07-01,18/19,107943,12761,Châteauroux U17,Châteauroux B,,,Haissem Hassan
620322,2018-07-01,18/19,69570,106295,Ol. Lyon Yth.,Olymp. Lyon U17,,,Malo Gusto
620696,2018-07-01,18/19,3891,8494,ASEC Mimosas,RCD Mallorca B ,,,Ibrahim Diabate
622988,2018-07-01,18/19,70397,10200,Valencia U18,Valencia U19,,,Fran Pérez
623024,2018-07-01,18/19,16200,10200,Valencia CF You,Valencia U19,,,Jesús Vázquez
623025,2018-07-01,18/19,70397,10200,Valencia U18,Valencia U19,,,Sergio Gimeno
623521,2018-07-01,18/19,13711,39822,Real Madrid U17,Real Madrid U18,,,Juanmi Latasa
623526,2018-07-01,18/19,13711,39822,Real Madrid U17,Real Madrid U18,,,Toni Fuidias
624942,2018-07-01,18/19,14737,39813,Espanyol Youth,Barça U18,,,Raúl Moro
625014,2018-07-01,18/19,52348,28860,Antiguoko U19,Bilbao U19,,,Julen Agirrezabala
625047,2018-07-01,18/19,107198,28860,Bilbao U18,Bilbao U19,,,Beñat Prados
625651,2018-07-01,18/19,14967,9900,Real Sociedad Y,R. Sociedad U19,,,Urko González de Zárate
625657,2018-07-01,18/19,14967,9900,Real Sociedad Y,R. Sociedad U19,,,Unai Marrero
625660,2018-07-01,18/19,9900,44822,R. Sociedad U19,Real Sociedad C,,,Jon Ander Olasagasti
626953,2018-07-01,18/19,28860,6665,Bilbao U19,CD Basconia,,,Álvaro Núñez
627290,2018-07-01,18/19,70473,28868,Roda U19,Villarreal U19,,,John Donald
627442,2018-07-01,18/19,77850,59704,NK Krsko U17,NK Domzale U17,0.0,,Benjamin Sesko
628487,2018-07-01,18/19,58956,9478,Espanyol U18,Espanyol U19,,,Ángel Fortuño
628498,2018-07-01,18/19,58956,9478,Espanyol U18,Espanyol U19,,,Jofre Carreras
628886,2018-07-01,18/19,81502,28867,Sevilla FC U18,Sevilla FC U19,,,Iván Romero
628926,2018-07-01,18/19,81502,28867,Sevilla FC U18,Sevilla FC U19,,,Miguel Capitas
630995,2018-07-01,18/19,40422,2865,Betis U19,Betis Deportivo,,,Rodri Sánchez
631002,2018-07-01,18/19,28873,40422,Almería U19,Betis U19,,,Raúl García
631693,2018-07-01,18/19,8881,44202,Alavés Youth,Alavés U19,,,Jesús Owono
632498,2018-07-01,18/19,25625,14742,RCD Mallorca Yo,Mallorca U19,,,Miguelito
632741,2018-07-01,18/19,40419,15509,Celta Vigo Yth.,Celta U19,,,Iker Losada
632896,2018-07-01,18/19,14745,28871,Zaragoza Youth,Zaragoza U19,,,Alejandro Francés
632913,2018-07-01,18/19,25625,70377,RCD Mallorca Yo,San Franc. U19,,,Pere García
633111,2018-07-01,18/19,106694,70618,UA Horta Yth.,Europa U19,,,Álex Calatrava
634131,2018-07-01,18/19,13314,28861,CA Osasuna Yout,Osasuna U19,,,Aimar Oroz
636093,2018-07-01,18/19,40419,15509,Celta Vigo Yth.,Celta U19,,,Carlos Domínguez
636119,2018-07-01,18/19,14741,28869,Racing Yth.,Racing U19,,,Marco Camus
636686,2018-07-01,18/19,70295,14321,Barça Youth,Barça U16,,,Arnau Rafús
636688,2018-07-01,18/19,70295,14321,Barça Youth,Barça U16,,,Alejandro Balde
636695,2018-07-01,18/19,70295,14321,Barça Youth,Barça U16,,,Marc Casadó
636697,2018-07-01,18/19,70295,14321,Barça Youth,Barça U16,,,Arnau Solà
636703,2018-07-01,18/19,70295,14321,Barça Youth,Barça U16,,,Fermín López
638124,2018-07-01,18/19,40419,44283,Celta Vigo Yth.,Ferrol U19,0.0,,Manu Fernández
638588,2018-07-01,18/19,20201,15080,Rayo U19,Rayo B,,,Martín Pascual
639733,2018-07-01,18/19,44771,70373,Cornellà Youth,Cornellà U19,,,Peque Fernández
640428,2018-07-01,18/19,99634,8154,Rennes Jugend,Rennes B,,,Eduardo Camavinga
644401,2018-07-01,18/19,14482,3008,Hull U18,Hull City,,,Keane Lewis-Potter
646824,2018-07-01,18/19,14685,70321,Sevilla FC Yth.,R.Madrid Yth.,0.0,,Manuel Ángel
646991,2018-07-01,18/19,32800,43843,NEC Youth,NEC U17,,,Robin Roefs
647435,2018-07-01,18/19,72118,6697,PNE Academy,Preston U19,,,Tyrhys Dolan
648195,2018-07-01,18/19,15108,14837,River Plate U20,River Plate II,,,Enzo Fernández
652330,2018-07-01,18/19,70321,13711,R.Madrid Yth.,Real Madrid U17,,,Álvaro Carrillo
652331,2018-07-01,18/19,25260,13711,Málaga CF Youth,Real Madrid U17,,,Javi Rueda
654539,2018-07-01,18/19,99634,7874,Rennes Jugend,Rennes U19,,,Adrien Truffert
658269,2018-07-01,18/19,14744,11646,Murcia U19,Murcia Imperial,,,Víctor Meseguer
660735,2018-07-01,18/19,15110,15879,San Lorenzo U20,San Lorenzo II,,,Federico Gattoni
662261,2018-07-01,18/19,70321,13711,R.Madrid Yth.,Real Madrid U17,,,Rafa Marín
667121,2018-07-01,18/19,53958,61507,Braga U15,Palmeiras U17,,,Rodrigo Gomes
668179,2018-07-01,18/19,36759,102209,Altair U16,Sevilla FC U16,,,Carlos Álvarez
668183,2018-07-01,18/19,63969,107198,CD Roda Youth,Bilbao U18,300000.0,,Nico Serrano
668210,2018-07-01,18/19,70218,70321,Girona FC Youth,R.Madrid Yth.,0.0,,Ferran Ruiz
670717,2018-07-01,18/19,53957,53956,Sporting Yth.,Sporting Sub-15,,,Dário Essugo
670882,2018-07-01,18/19,53035,50678,Reading Yth.,Man City Youth,,,Jamie Gittens
671649,2018-07-01,18/19,12964,68077,Braga U19,Braga U23,,,Álvaro Djaló
676042,2018-07-01,18/19,36759,102209,Altair U16,Sevilla FC U16,,,Juanlu Sánchez
678406,2018-07-01,18/19,15062,29791,Nàstic U19,Pobla de Mafumet CF,,,Sergi Cardona
680806,2018-07-01,18/19,73627,14620,Millwall Yth.,Millwall U18,,,Samuel Edozie
684210,2018-07-01,18/19,14648,38967,Bournemouth U18,Bournemouth U23,,,Jaidon Anthony
687609,2018-07-01,18/19,81640,42457,Antoniano U19,CA Antoniano,,,Isaac Romero
692070,2018-07-01,18/19,30791,38971,Wieseck Youth,TSG Wieseck U17,,,Clemens Riedel
699771,2018-07-01,18/19,16200,70397,Valencia CF You,Valencia U18,,,Pedro Alemañ
705813,2018-07-01,18/19,40771,58956,CF Badalona You,Espanyol U18,,,Rubén Sánchez
706138,2018-07-01,18/19,25625,14742,RCD Mallorca Yo,Mallorca U19,,,Javi Llabrés
707274,2018-07-01,18/19,51592,25264,Patacona CF You,Levante UD Yout,,,César Tárrega
707279,2018-07-01,18/19,16200,70397,Valencia CF You,Valencia U18,,,Hugo González
709187,2018-07-01,18/19,14733,107198,Bilbao Youth,Bilbao U18,,,Nico Williams
709215,2018-07-01,18/19,14733,107198,Bilbao Youth,Bilbao U18,,,Mikel Goti
709347,2018-07-01,18/19,50187,70473,Torre Pacheco,Roda U19,,,Antonio Alemán
709380,2018-07-01,18/19,13711,70473,Real Madrid U17,Roda U19,0.0,,Álex Forés
709726,2018-07-01,18/19,100155,92744,Reims Yth.,Stade Reims U17,,,Hugo Ekitiké
709955,2018-07-01,18/19,14733,70295,Bilbao Youth,Barça Youth,,,Ander Astralaga
710004,2018-07-01,18/19,70321,13711,R.Madrid Yth.,Real Madrid U17,,,Peter Federico
710007,2018-07-01,18/19,14743,13711,Real Betis Yth.,Real Madrid U17,,,Fer Rodríguez
710677,2018-07-01,18/19,13314,28861,CA Osasuna Yout,Osasuna U19,,,Iker Muñoz
710679,2018-07-01,18/19,70391,28861,Pamplona U19,Osasuna U19,,,Iker Benito
711367,2018-07-01,18/19,14967,9900,Real Sociedad Y,R. Sociedad U19,,,Egoitz Arana
711394,2018-07-01,18/19,9900,44822,R. Sociedad U19,Real Sociedad C,,,Javi Martón
711625,2018-07-01,18/19,102209,81502,Sevilla FC U16,Sevilla FC U18,,,José Ángel Carmona
717957,2018-07-01,18/19,77691,20201,Aravaca U19,Rayo U19,0.0,,Jorge Moreno
718034,2018-07-01,18/19,1534,65711,Aurrera,San Ignacio,,,Abde Rebbach
718177,2018-07-01,18/19,65273,12798,EF Gava,Levante U19,,,Joseda Álvarez
719999,2018-07-01,18/19,37059,16637,Villalbés Youth,CD Lugo Youth,0.0,,Andrés Castrín
720518,2018-07-01,18/19,21562,25260,Córdoba CF Yout,Málaga CF Youth,,,Roberto Fernández
729814,2018-07-01,18/19,10849,8179,FC Metz U19,FC Metz B,,,Georges Mikautadze
730861,2018-07-01,18/19,42823,42824,AKA Rapid U15,AKA Rapid U16,,,Milos Kerkez
730893,2018-07-01,18/19,6950,6945,Palace U18,Palace U23,,,Tyrick Mitchell
733576,2018-07-01,18/19,77801,40494,Sobradillo U19,Las Palmas Yth.,,,Alberto Moleiro
734425,2018-07-01,18/19,83583,32580,QPR Academy,Fulham Youth,0.0,,Michael Olakigbe
747153,2018-07-01,18/19,78412,50672,Burnley Youth,Man Utd Youth,,,Dan Gore
747197,2018-07-01,18/19,21564,70321,UD Almería Yout,R.Madrid Yth.,,,Bruno Iribarne
748319,2018-07-01,18/19,15119,14857,Racing Club U20,Racing Club II,,,Carlos Alcaraz
766583,2018-07-01,18/19,102209,81503,Sevilla FC U16,Sevilla U17,,,Kike Salas
766723,2018-07-01,18/19,14685,36759,Sevilla FC Yth.,Altair U16,,,Manu Bueno
767229,2018-07-01,18/19,36759,102209,Altair U16,Sevilla FC U16,,,Diego Hormigo
767255,2018-07-01,18/19,102209,81503,Sevilla FC U16,Sevilla U17,,,Matías Árbol
783396,2018-07-01,18/19,45258,34466,CF Damm Youth,Damm U19,,,Ramón Terrats
785967,2018-07-01,18/19,51062,20277,FC Danaya,Girona U19,0.0,,Ibrahima Kébé
805714,2018-07-01,18/19,61166,61165,Real SC U155,Real SC U17,,,Renato Veiga
819590,2018-07-01,18/19,27068,44205,Kelme U19,Elche U19,0.0,,José Salinas
823486,2018-07-01,18/19,5232,53785,Juventus Youth,Gozzano Youth,0.0,,Michael Kayode
826224,2018-07-01,18/19,102830,70218,Hospitalet Yth.,Girona FC Youth,0.0,,Arnau Martínez
829299,2018-07-01,18/19,17474,39578,Hoffenheim Yth.,Sandhausen Yth.,0.0,,Max Weiß
834485,2018-07-01,18/19,70577,107198,Durango U19,Bilbao U18,,,Unai Egiluz
834487,2018-07-01,18/19,13314,14733,CA Osasuna Yout,Bilbao Youth,0.0,,Hugo Rincón
848509,2018-07-01,18/19,49397,66537,Charleroi U17,Charleroi U18,,,Jackson Tchatchoua
876631,2018-07-01,18/19,108054,37894,Mulhouse Jgd.,Strasbourg Yth.,0.0,,Habib Diarra
882710,2018-07-01,18/19,25264,59027,Levante UD Yout,UCAM Murcia U19,0.0,,Ramón Martínez
904802,2018-07-01,18/19,32804,32791,Sparta Youth,Ajax Youth ,0.0,,Jorrel Hato
910905,2018-07-01,18/19,100154,69570,Lens Yth.,Ol. Lyon Yth.,0.0,,Mamadou Sarr
913214,2018-07-01,18/19,11844,39962,Hertha BSC Yth.,RB Leipzig Yth.,0.0,,Noel Atom
919438,2018-07-01,18/19,62413,50678,Derby Youth,Man City Youth,0.0,,True Grant
930415,2018-07-01,18/19,70321,21564,R.Madrid Yth.,UD Almería Yout,0.0,,Antonio Gomis
934420,2018-07-01,18/19,25260,14685,Málaga CF Youth,Sevilla FC Yth.,0.0,,Ibrahima Sow
935230,2018-07-01,18/19,70321,25625,R.Madrid Yth.,RCD Mallorca Yo,,,Gonzalo García
935457,2018-07-01,18/19,40421,70320,Rayo Vallecano ,Atléti Youth,,,Salim El Jebari
938144,2018-07-01,18/19,61067,99002,Weston Academy,Tecnofutb. Yth.,,,Diego Kochen
938145,2018-07-01,18/19,102734,70295,Sant Just Yth.,Barça Youth,,,Áron Yaakobishvili
941867,2018-07-01,18/19,39647,16200,Granada Yth.,Valencia CF You,0.0,,Mario Dominguez
949489,2018-07-01,18/19,77530,77529,CA Pinto Youth,CA Pinto U19,,,Abdoulaye Keita
962110,2018-07-01,18/19,70218,70295,Girona FC Youth,Barça Youth,,,Pau Cubarsí
982848,2018-07-01,18/19,14740,63969,Villarreal Yth.,CD Roda Youth,,,Raúl Jiménez
1000136,2018-07-01,18/19,70321,44199,R.Madrid Yth.,Leganés Youth,0.0,,Gorka Rivera
1041934,2018-07-01,18/19,40494,70321,Las Palmas Yth.,R.Madrid Yth.,0.0,,Jeremy Jorge
1060087,2018-07-01,18/19,90402,62555,AS Agia Anna,Olympiacos U17,1000000.0,,Charalampos Kostoulas
1375227,2018-07-01,18/19,70320,14738,Atlético Yth.,Getafe CF Youth,,,Thiago Pitarch
46413,2018-06-30,17/18,4083,1038,Crotone,Sampdoria,0.0,1500000.0,Ante Budimir
74960,2018-06-30,17/18,762,197,Newcastle,Sparta Prague,0.0,4000000.0,Martin Dúbravka
95641,2018-06-30,17/18,1244,150,CD Leganés,Real Betis,0.0,2000000.0,Darko Brasanac
102423,2018-06-30,17/18,3709,4083,Getafe,Crotone,0.0,600000.0,Leandro Cabrera
111051,2018-06-30,17/18,417,1003,OGC Nice,Leicester,0.0,5000000.0,Nampalys Mendy
111873,2018-06-30,17/18,3709,11,Getafe,Arsenal,0.0,1000000.0,Emiliano Martínez
127202,2018-06-30,17/18,58,762,RSC Anderlecht,Newcastle,0.0,4500000.0,Matz Sels
142021,2018-06-30,17/18,714,1041,Espanyol,Lyon,0.0,11000000.0,Sergi Darder
142310,2018-06-30,17/18,543,720,Wolves,Porto,0.0,5000000.0,Willy Boly
148368,2018-06-30,17/18,82,31,VfL Wolfsburg,Liverpool,0.0,10000000.0,Divock Origi
153427,2018-06-30,17/18,367,1533,Rayo Vallecano,SD Eibar,0.0,1000000.0,Bebé
162038,2018-06-30,17/18,367,6767,Rayo Vallecano,RM Castilla,0.0,3000000.0,Raúl de Tomás
170472,2018-06-30,17/18,667,1010,R. Strasbourg,Watford,0.0,2000000.0,Dimitri Foulquier
182712,2018-06-30,17/18,46,1049,Inter,Valencia,0.0,35000000.0,João Cancelo
192009,2018-06-30,17/18,367,621,Rayo Vallecano,Athletic Club,0.0,2000000.0,Unai López
197135,2018-06-30,17/18,1244,681,CD Leganés,Real Sociedad,0.0,4000000.0,Joseba Zaldua
199369,2018-06-30,17/18,368,29,Sevilla FC,Everton,0.0,10000000.0,Sandro Ramírez
212862,2018-06-30,17/18,5358,621,SD Huesca,Athletic Club,0.0,1500000.0,Álex Remiro
213260,2018-06-30,17/18,2448,3368,Sporting Gijón,Levante,0.0,1500000.0,Rubén García
217144,2018-06-30,17/18,142,6767,Real Zaragoza,RM Castilla,0.0,500000.0,Aleix Febas
221311,2018-06-30,17/18,1531,1532,Elche CF,Albacete,0.0,300000.0,Iván Sánchez
223725,2018-06-30,17/18,1108,131,Alavés,Barcelona,0.0,12000000.0,Munir El Haddadi
225122,2018-06-30,17/18,1049,583,Valencia,PSG,0.0,40000000.0,Gonçalo Guedes
225593,2018-06-30,17/18,2296,1533,CD Numancia,SD Eibar,0.0,800000.0,Pere Milla
226261,2018-06-30,17/18,1532,2865,Albacete,Betis Deportivo,0.0,500000.0,César de la Hoz
230222,2018-06-30,17/18,11000,940,CD Lugo,Celta de Vigo,0.0,300000.0,Álvaro Lemos
